created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2026-02-07T07:19:44+00:00,1261,3.46,1.72,0.00,93.93,29.70,1.52,0.00,0.00,,,,
2026-02-07T07:19:59+00:00,1262,3.46,1.06,0.00,93.91,29.70,1.69,0.00,0.00,,,,
2026-02-07T07:20:19+00:00,1263,3.45,1.23,0.00,93.89,29.70,1.44,0.00,0.00,,,,
2026-02-07T07:20:39+00:00,1264,3.45,1.22,0.00,93.87,29.70,1.33,0.00,0.00,,,,
2026-02-07T07:20:54+00:00,1265,3.45,1.75,0.00,93.86,29.70,1.19,0.00,0.00,,,,
2026-02-07T07:21:14+00:00,1266,3.45,1.61,0.00,93.84,29.70,1.33,0.00,0.00,,,,
2026-02-07T07:21:29+00:00,1267,3.45,1.21,0.00,93.82,29.70,1.91,0.00,0.00,,,,
2026-02-07T07:21:49+00:00,1268,3.44,1.72,0.00,93.80,29.70,1.00,0.00,0.00,,,,
2026-02-07T07:22:09+00:00,1269,3.43,1.59,0.00,93.78,29.70,1.13,0.00,0.00,,,,
2026-02-07T07:22:29+00:00,1270,3.43,1.15,0.00,93.76,29.70,1.82,0.00,0.00,,,,
2026-02-07T07:22:49+00:00,1271,3.43,1.82,0.00,93.74,29.70,1.89,0.00,0.00,,,,
2026-02-07T07:23:09+00:00,1272,3.43,1.38,0.00,93.72,29.70,1.64,0.00,0.00,,,,
2026-02-07T07:23:24+00:00,1273,3.43,1.56,0.00,93.71,29.70,1.30,0.00,0.00,,,,
2026-02-07T07:23:39+00:00,1274,3.42,1.67,0.00,93.69,29.70,1.65,0.00,0.00,,,,
2026-02-07T07:23:59+00:00,1275,3.42,1.43,0.00,93.67,29.70,1.63,0.00,0.00,,,,
2026-02-07T07:24:14+00:00,1276,3.41,1.65,0.00,93.66,29.70,2.00,0.00,0.00,,,,
2026-02-07T07:24:34+00:00,1277,3.41,1.68,0.00,93.64,29.70,1.44,0.00,0.00,,,,
2026-02-07T07:24:49+00:00,1278,3.41,1.01,0.00,93.62,29.70,1.10,0.00,0.00,,,,
2026-02-07T07:25:09+00:00,1279,3.40,1.41,0.00,93.60,29.70,1.66,0.00,0.00,,,,
2026-02-07T07:25:29+00:00,1280,3.39,1.80,0.00,93.58,29.70,1.31,0.00,0.00,,,,
2026-02-07T07:25:44+00:00,1281,3.38,1.73,0.00,93.57,29.70,1.02,0.00,0.00,,,,
2026-02-07T07:26:04+00:00,1282,3.38,1.76,0.00,93.55,29.70,1.15,0.00,0.00,,,,
2026-02-07T07:26:19+00:00,1283,3.38,1.21,0.00,93.53,29.70,1.45,0.00,0.00,,,,
2026-02-07T07:26:39+00:00,1284,3.36,1.96,0.00,93.51,29.70,1.49,0.00,0.00,,,,
2026-02-07T07:26:59+00:00,1285,3.36,2.00,0.00,93.49,29.70,1.59,0.00,0.00,,,,
2026-02-07T07:27:19+00:00,1286,3.36,1.49,0.00,93.47,29.70,1.04,0.00,0.00,,,,
2026-02-07T07:27:39+00:00,1287,3.35,1.71,0.00,93.45,29.70,1.92,0.00,0.00,,,,
2026-02-07T07:27:59+00:00,1288,3.34,1.70,0.00,93.43,29.70,1.65,0.00,0.00,,,,
2026-02-07T07:28:19+00:00,1289,3.34,1.60,0.00,93.41,29.70,1.98,0.00,0.00,,,,
2026-02-07T07:28:34+00:00,1290,1.67,1.55,0.00,93.40,29.70,1.50,22.92,1.91,,,,
2026-02-07T07:28:54+00:00,1291,3.29,1.85,0.00,93.38,29.70,1.69,0.00,0.00,,,,
2026-02-07T07:29:09+00:00,1292,3.30,1.56,0.00,93.36,29.70,1.47,0.00,0.00,,,,
2026-02-07T07:29:29+00:00,1293,3.29,1.05,0.00,93.34,29.70,1.35,0.00,0.00,,,,
2026-02-07T07:29:49+00:00,1294,3.29,1.19,0.00,93.32,29.70,1.95,0.00,0.00,,,,
2026-02-07T07:30:09+00:00,1295,3.29,1.42,0.00,93.30,29.70,1.29,0.00,0.00,,,,
2026-02-07T07:30:29+00:00,1296,3.28,1.25,0.00,93.28,29.70,1.24,0.00,0.00,,,,
2026-02-07T07:30:49+00:00,1297,3.28,1.76,0.00,93.26,29.70,1.41,0.00,0.00,,,,
2026-02-07T07:31:09+00:00,1298,3.27,1.75,0.00,93.24,29.70,1.41,0.00,0.00,,,,
2026-02-07T07:31:27+00:00,1299,3.27,1.72,0.00,93.23,29.70,1.46,0.00,0.00,,,,
2026-02-07T07:31:44+00:00,1300,3.26,1.93,0.00,93.21,29.70,1.39,0.00,0.00,,,,
2026-02-07T07:31:59+00:00,1301,3.27,1.25,0.00,93.19,29.70,1.91,0.00,0.00,,,,
2026-02-07T07:32:19+00:00,1302,3.26,1.74,0.00,93.17,29.70,1.56,0.00,0.00,,,,
2026-02-07T07:32:34+00:00,1303,3.24,1.51,0.00,93.16,29.70,1.02,0.00,0.00,,,,
2026-02-07T07:32:54+00:00,1304,3.62,1.11,0.00,93.14,29.70,1.46,0.00,0.00,,,,
2026-02-07T07:33:14+00:00,1305,3.73,1.69,0.00,93.12,29.70,1.34,0.00,0.00,,,,
2026-02-07T07:33:29+00:00,1306,3.46,1.95,0.00,93.10,29.70,1.91,0.00,0.00,,,,
2026-02-07T07:33:49+00:00,1307,3.74,1.51,0.00,93.08,29.70,1.88,0.00,0.00,,,,
2026-02-07T07:34:04+00:00,1308,3.75,1.09,0.00,93.07,29.70,1.01,0.00,0.00,,,,
2026-02-07T07:34:24+00:00,1309,3.76,1.37,0.00,93.05,29.70,1.80,0.00,0.00,,,,
2026-02-07T07:34:44+00:00,1310,3.76,1.67,0.00,93.03,29.70,1.24,0.00,0.00,,,,
2026-02-07T07:35:04+00:00,1311,3.76,1.31,0.00,93.01,29.70,1.14,0.00,0.00,,,,
2026-02-07T07:35:24+00:00,1312,3.76,1.28,0.00,92.99,29.70,1.73,0.00,0.00,,,,
2026-02-07T07:35:39+00:00,1313,3.76,1.80,0.00,92.97,29.70,1.04,0.00,0.00,,,,
2026-02-07T07:35:57+00:00,1314,3.77,1.43,0.00,92.96,29.70,1.70,0.00,0.00,,,,
2026-02-07T07:36:14+00:00,1315,3.69,1.42,0.00,92.94,29.70,1.10,0.00,0.00,,,,
2026-02-07T07:36:29+00:00,1316,3.47,1.76,0.00,92.92,29.70,1.10,0.00,0.00,,,,
2026-02-07T07:36:49+00:00,1317,3.75,1.46,0.00,92.90,29.70,1.08,0.00,0.00,,,,
2026-02-07T07:37:09+00:00,1318,3.47,1.26,0.00,92.88,29.70,1.52,0.00,0.00,,,,
2026-02-07T07:37:29+00:00,1319,3.39,1.30,0.00,92.86,29.70,1.94,0.00,0.00,,,,
2026-02-07T07:37:49+00:00,1320,3.32,1.98,0.00,92.84,29.70,1.61,0.00,0.00,,,,
2026-02-07T07:38:09+00:00,1321,3.26,1.31,0.00,92.82,29.70,1.94,0.00,0.00,,,,
2026-02-07T07:38:29+00:00,1322,3.19,1.83,0.00,92.80,29.70,1.73,0.00,0.00,,,,
2026-02-07T07:38:49+00:00,1323,3.16,1.26,0.00,92.78,29.70,1.26,0.00,0.00,,,,
2026-02-07T07:39:04+00:00,1324,3.17,1.77,0.00,92.77,29.70,1.54,0.00,0.00,,,,
2026-02-07T07:39:24+00:00,1325,3.17,1.12,0.00,92.75,29.70,1.08,0.00,0.00,,,,
2026-02-07T07:39:39+00:00,1326,3.12,1.53,0.00,92.73,29.70,1.24,0.00,0.00,,,,
2026-02-07T07:39:59+00:00,1327,3.07,1.67,0.00,92.71,29.70,1.24,0.00,0.00,,,,
2026-02-07T07:40:19+00:00,1328,3.05,1.75,0.00,92.69,29.70,1.71,0.00,0.00,,,,
2026-02-07T07:40:39+00:00,1329,3.07,1.80,0.00,92.67,29.70,1.00,0.00,0.00,,,,
2026-02-07T07:40:54+00:00,1330,3.03,1.55,0.00,92.66,29.70,1.54,0.00,0.00,,,,
2026-02-07T07:41:14+00:00,1331,3.03,1.49,0.00,92.64,29.70,1.35,0.00,0.00,,,,
2026-02-07T07:41:34+00:00,1332,3.03,1.44,0.00,92.62,29.70,1.73,0.00,0.00,,,,
2026-02-07T07:41:54+00:00,1333,3.03,1.67,0.00,92.60,29.70,1.63,0.00,0.00,,,,
2026-02-07T07:42:14+00:00,1334,3.01,1.18,0.00,92.58,29.70,1.80,0.00,0.00,,,,
2026-02-07T07:42:34+00:00,1335,3.01,1.95,0.00,92.56,29.70,1.08,0.00,0.00,,,,
2026-02-07T07:42:49+00:00,1336,3.01,1.38,0.00,92.54,29.70,2.00,0.00,0.00,,,,
2026-02-07T07:43:09+00:00,1337,3.00,1.45,0.00,92.52,29.70,1.23,0.00,0.00,,,,
2026-02-07T07:43:29+00:00,1338,3.01,1.45,0.00,92.50,29.70,1.17,0.00,0.00,,,,
2026-02-07T07:43:49+00:00,1339,2.99,1.02,0.00,92.48,29.70,1.25,0.00,0.00,,,,
2026-02-07T07:44:09+00:00,1340,3.00,1.93,0.00,92.46,29.70,1.90,0.00,0.00,,,,
2026-02-07T07:44:24+00:00,1341,3.00,1.27,0.00,92.45,29.70,1.18,0.00,0.00,,,,
2026-02-07T07:44:44+00:00,1342,3.00,1.63,0.00,92.43,29.70,1.51,0.00,0.00,,,,
2026-02-07T07:45:04+00:00,1343,2.99,1.87,0.00,92.41,29.70,1.33,0.00,0.00,,,,
2026-02-07T07:45:24+00:00,1344,3.00,1.69,0.00,92.39,29.70,1.98,0.00,0.00,,,,
2026-02-07T07:45:44+00:00,1345,2.99,1.47,0.00,92.37,29.70,1.16,0.00,0.00,,,,
2026-02-07T07:46:04+00:00,1346,2.99,1.98,0.00,92.35,29.70,1.54,0.00,0.00,,,,
2026-02-07T07:46:19+00:00,1347,2.99,1.99,0.00,92.33,29.70,1.28,0.00,0.00,,,,
2026-02-07T07:46:39+00:00,1348,2.99,1.10,0.00,92.31,29.70,1.27,0.00,0.00,,,,
2026-02-07T07:46:59+00:00,1349,2.99,1.85,0.00,92.29,29.70,1.16,0.00,0.00,,,,
2026-02-07T07:47:14+00:00,1350,2.99,1.60,0.00,92.28,29.70,1.63,0.00,0.00,,,,
2026-02-07T07:47:34+00:00,1351,2.99,1.00,0.00,92.26,29.70,1.70,0.00,0.00,,,,
2026-02-07T07:47:54+00:00,1352,2.99,1.00,0.00,92.24,29.70,1.82,0.00,0.00,,,,
2026-02-07T07:48:14+00:00,1353,2.98,1.95,0.00,92.22,29.70,1.38,0.00,0.00,,,,
2026-02-07T07:48:34+00:00,1354,2.97,1.46,0.00,92.20,29.70,1.30,0.00,0.00,,,,
2026-02-07T07:48:54+00:00,1355,2.96,1.95,0.00,92.18,29.70,1.14,0.00,0.00,,,,
2026-02-07T07:49:14+00:00,1356,2.95,1.38,0.00,92.16,29.70,1.64,0.00,0.00,,,,
2026-02-07T07:49:29+00:00,1357,2.93,1.27,0.00,92.14,29.70,1.43,0.00,0.00,,,,
2026-02-07T07:49:49+00:00,1358,3.05,1.05,0.00,92.12,29.70,1.70,0.00,0.00,,,,
2026-02-07T07:50:05+00:00,1359,3.04,1.77,0.00,92.11,29.70,1.25,0.00,0.00,,,,
2026-02-07T07:50:24+00:00,1360,3.05,1.39,0.00,92.09,29.70,1.22,0.00,0.00,,,,
2026-02-07T07:50:44+00:00,1361,3.04,1.83,0.00,92.07,29.70,1.30,0.00,0.00,,,,
2026-02-07T07:51:04+00:00,1362,3.04,1.40,0.00,92.05,29.70,1.57,0.00,0.00,,,,
2026-02-08T13:24:24+00:00,1363,8.44,1.58,0.00,100.00,0.00,0.00,0.00,0.00,,,,
2026-02-08T13:24:43+00:00,1364,8.35,1.57,0.00,99.98,0.00,0.00,0.00,0.00,,,,
2026-02-08T13:24:59+00:00,1365,8.36,1.25,0.00,99.96,0.00,0.00,0.00,0.00,,,,
2026-02-08T13:25:14+00:00,1366,8.34,1.32,0.00,99.95,0.00,0.00,0.00,0.00,,,,
2026-02-09T05:52:44+00:00,1367,8.70,1.29,0.00,100.00,28.98,1.76,0.00,0.00,,,,
2026-02-09T05:53:04+00:00,1368,8.62,1.59,0.00,99.98,28.83,1.07,0.00,0.00,,,,
2026-02-09T05:53:20+00:00,1369,8.53,1.35,0.00,99.96,28.83,1.87,0.00,0.00,,,,
2026-02-09T05:53:39+00:00,1370,8.52,1.17,0.00,99.94,28.87,1.09,0.00,0.00,,,,
2026-02-09T05:53:59+00:00,1371,8.42,1.48,0.00,99.92,28.88,1.92,0.00,0.00,,,,
2026-02-09T05:54:19+00:00,1372,8.34,1.08,0.00,99.90,28.88,1.70,0.00,0.00,,,,
2026-02-09T05:54:39+00:00,1373,8.25,1.25,0.00,99.88,28.86,1.36,0.00,0.00,,,,
2026-02-09T05:54:57+00:00,1374,8.12,1.17,0.00,99.87,28.88,1.41,0.00,0.00,,,,
2026-02-09T05:55:12+00:00,1375,8.12,1.43,0.00,99.85,28.89,1.34,0.00,0.00,,,,
2026-02-09T05:55:29+00:00,1376,8.04,1.96,0.00,99.83,28.87,1.29,0.00,0.00,,,,
2026-02-09T05:55:44+00:00,1377,7.93,1.37,0.00,99.82,28.90,1.01,0.00,0.00,,,,
2026-02-09T05:56:05+00:00,1378,7.78,1.21,0.00,99.80,28.89,1.60,0.00,0.00,,,,
2026-02-09T05:56:24+00:00,1379,7.76,1.13,0.00,99.78,29.24,1.33,23.40,1.95,,,,
2026-02-09T05:56:39+00:00,1380,7.53,1.89,0.00,99.76,28.89,1.32,0.00,0.00,,,,
2026-02-09T05:56:54+00:00,1381,7.35,1.95,0.00,99.75,28.91,1.01,0.00,0.00,,,,
2026-02-09T05:57:14+00:00,1382,7.48,1.21,0.00,99.73,29.11,1.55,0.00,0.00,,,,
2026-02-09T05:57:29+00:00,1383,7.30,1.58,0.00,99.71,29.08,1.45,0.00,0.00,,,,
2026-02-09T05:57:49+00:00,1384,7.00,1.76,0.00,99.69,29.12,1.81,0.00,0.00,,,,
2026-02-09T05:58:09+00:00,1385,6.77,1.91,0.00,99.67,29.08,1.13,0.00,0.00,,,,
2026-02-09T05:58:29+00:00,1386,6.67,1.75,0.00,99.65,29.11,1.86,0.00,0.00,,,,
